Id,status,reputation,cdate,rdate
10498828,14,1500,2018-10-13,2018-11-4
10498828,15,2000,2018-10-13,2018-11-8
10498828,16,2500,2018-10-13,2018-11-12
10498828,17,3000,2018-10-13,2018-11-16
10498828,18,5000,2018-10-13,2018-12-3
10498828,19,10000,2018-10-13,2019-1-13
10498828,20,15000,2018-10-13,2019-2-22
10498828,21,20000,2018-10-13,2019-4-3
10676716,1,1,2018-11-19,2018-11-20
10676716,2,5,2018-11-19,2018-11-21
10676716,3,10,2018-11-19,2018-11-22
10676716,4,15,2018-11-19,2018-11-23
10676716,5,20,2018-11-19,2018-11-24
10676716,6,50,2018-11-19,2018-11-25
10676716,7,75,2018-11-19,2018-11-26
10676716,8,100,2018-11-19,2018-11-27
10676716,9,125,2018-11-19,2018-11-28
10676716,10,200,2018-11-19,2018-11-29
10676716,11,250,2018-11-19,2018-11-30
10676716,12,500,2018-11-19,2018-12-2
10676716,13,1000,2018-11-19,2018-12-7
10676716,14,1500,2018-11-19,2018-12-12
10676716,15,2000,2018-11-19,2018-12-17
10676716,16,2500,2018-11-19,2018-12-22
10676716,17,3000,2018-11-19,2018-12-27
10676716,18,5000,2018-11-19,2019-1-13
10676716,19,10000,2018-11-19,2019-2-23
10676716,20,15000,2018-11-19,2019-4-5
10676716,21,20000,2018-11-19,2019-5-15
