index,Id,status,reputation_s,dt_0,dt_s,post,badge,reptation,learning,reciprocity,url,day
1897,7964527,7,75,2017-5-4,2017-6-1,0.326125387,0.281653743,8.333333333,1.933933934,0.42042042,1,28
1898,7964527,8,100,2017-5-4,2017-6-9,0.107055961,0.092457421,3.125,0.621621622,0.135135135,1,36
1899,7964527,9,125,2017-5-4,2017-6-10,3.899684279,3.36790915,125,26.00650017,7.309613411,1,37
1900,7964527,10,200,2017-5-4,2017-6-12,0.108241082,0.093480935,37.5,3.628121793,2.444748546,1,39
1901,7964527,11,250,2017-5-4,2017-6-13,4.224674459,3.648582487,250,36.89086555,14.64385905,1,40
1902,7964527,12,500,2017-5-4,2017-6-18,0.108641975,0.09382716,50,3.628121793,2.444748546,1,45
1903,7964527,13,1000,2017-5-4,2017-6-27,0.639081696,0.551934192,111.1111111,9.742730072,5.430037633,1,54
1904,7964527,14,1500,2017-5-4,2017-7-6,0.110552764,0.095477387,55.55555556,3.628121793,2.444748546,1,63
1905,7964527,15,2000,2017-5-4,2017-7-15,0.861451487,0.74398083,222.2222222,16.99897366,10.31953472,1,72
1906,7964527,16,2500,2017-5-4,2017-7-24,0.11311054,0.097686375,55.55555556,3.628121793,2.444748546,1,81
1907,7964527,17,3000,2017-5-4,2017-8-2,1.088996357,0.940496854,333.3333333,24.25521724,15.20903182,1,90
1908,7964527,18,5000,2017-5-4,2017-8-16,0.115789474,0.1,142.8571429,8.834984104,6.122916371,1,104
1909,7964527,19,10000,2017-5-4,2017-9-18,0.46408428,0.40080006,303.030303,19.19821843,12.86843502,1,137
1910,7964527,20,15000,2017-5-4,2017-10-21,0.12342216,0.106591865,151.5151515,8.834984104,6.122916371,1,170
1911,7964527,21,20000,2017-5-4,2017-11-22,0.735277781,0.635012629,625,37.74422421,25.7077475,1,202
1912,7976758,1,1,2017-5-7,2017-5-8,0.103896104,0.089728453,1,1.323529412,5.117647059,1,1
1913,7976758,2,5,2017-5-7,2017-5-9,0.104018913,0.089834515,4,1.323529412,5.117647059,1,2
1914,7976758,3,10,2017-5-7,2017-5-10,0.312057028,0.269503797,10,3.970588235,15.35294118,1,3
1915,7976758,4,15,2017-5-7,2017-5-11,0.104265403,0.090047393,5,1.323529412,5.117647059,1,4
1916,7976758,5,20,2017-5-7,2017-5-12,0.520711518,0.449705402,20,6.617647059,25.58823529,1,5
1917,7976758,6,50,2017-5-7,2017-5-14,0.104513064,0.090261283,15,1.323529412,5.117647059,1,7
1918,7976758,7,75,2017-5-7,2017-5-16,0.469630728,0.405590174,37.5,5.955882353,23.02941176,1,9
1919,7976758,8,100,2017-5-7,2017-5-17,0.105011933,0.090692124,25,1.323529412,5.117647059,1,10
1920,7976758,9,125,2017-5-7,2017-5-18,1.149410784,0.99267295,125,14.55882353,56.29411765,1,11
1921,7976758,10,200,2017-5-7,2017-5-21,0.105263158,0.090909091,25,1.323529412,5.117647059,1,14
1922,7976758,11,250,2017-5-7,2017-5-23,0.838242386,0.723936606,125,10.58823529,40.94117647,1,16
1923,7976758,12,500,2017-5-7,2017-6-2,0.10589651,0.091456077,25,1.323529412,5.117647059,1,26
1924,7976758,13,1000,2017-5-7,2017-6-13,0.355863619,0.307336762,90.90909091,7.518903122,18.89789827,1,37
1925,7976758,14,1500,2017-5-7,2017-6-24,0.108641975,0.09382716,45.45454545,4.390560876,6.801641587,1,48
1926,7976758,15,2000,2017-5-7,2017-7-4,0.621093826,0.536399214,200,17.49097127,35.07113543,1,58
1927,7976758,16,2500,2017-5-7,2017-7-14,0.111533587,0.096324461,50,4.390560876,6.801641587,1,68
1928,7976758,17,3000,2017-5-7,2017-7-24,0.845592753,0.730284651,300,26.27209302,48.6744186,1,78
1929,7976758,18,5000,2017-5-7,2017-9-18,0.11443433,0.098829649,35.71428571,2.985538401,7.682821966,1,134
1930,7976758,19,10000,2017-5-7,2018-2-2,0.231920335,0.200294835,72.99270073,6.142274126,14.29259184,1,271
1931,7976758,20,15000,2017-5-7,2018-6-21,0.152777778,0.131944444,35.97122302,3.299568136,7.848655276,1,410
1932,7976758,21,20000,2017-5-7,2018-11-17,0.557139421,0.481165863,134.2281879,12.58330472,27.13283611,1,559
1933,7998591,1,1,2017-5-11,2017-5-14,0.104389087,0.090154211,0.333333333,0.068965517,0,0,3
1934,7998591,2,5,2017-5-11,2017-5-25,0.104761905,0.09047619,0.363636364,0.068965517,0,0,14
1935,7998591,3,10,2017-5-11,2017-6-7,0.218886468,0.189038313,0.769230769,0.143236074,0,0,27
1936,7998591,4,15,2017-5-11,2017-6-8,0.107843137,0.093137255,5,0.693060877,0.234567901,1,28
1937,7998591,5,20,2017-5-11,2017-6-9,3.061342684,2.643886864,20,3.248190719,0.469135802,1,29
1938,7998591,6,50,2017-5-11,2017-6-13,0.108108108,0.093366093,7.5,0.693060877,0.234567901,1,33
1939,7998591,7,75,2017-5-11,2017-6-17,0.982085754,0.84816497,18.75,2.198169434,0.586419753,1,37
1940,7998591,8,100,2017-5-11,2017-6-21,0.109181141,0.094292804,6.25,0.693060877,0.234567901,1,41
1941,7998591,9,125,2017-5-11,2017-6-25,1.200992582,1.037220866,31.25,3.584291188,1.055555556,1,45
1942,7998591,10,200,2017-5-11,2017-7-4,0.110275689,0.095238095,8.333333333,0.693060877,0.234567901,1,54
1943,7998591,11,250,2017-5-11,2017-7-10,1.077608842,0.930662182,41.66666667,4.122179651,1.290123457,1,60
1944,7998591,12,500,2017-5-11,2017-8-9,0.11238825,0.09706258,8.333333333,0.693060877,0.234567901,1,90
1945,7998591,13,1000,2017-5-11,2017-8-27,0.663382568,0.572921308,55.55555556,5.00739493,1.245317156,1,108
1946,7998591,14,1500,2017-5-11,2017-9-14,0.119727891,0.103401361,27.77777778,2.478233584,0.424329502,1,126
1947,7998591,15,2000,2017-5-11,2017-10-1,0.951909392,0.822103566,117.6470588,10.40419319,2.192190669,1,143
1948,7998591,16,2500,2017-5-11,2017-10-18,0.125714286,0.108571429,29.41176471,2.478233584,0.424329502,1,160
1949,7998591,17,3000,2017-5-11,2017-11-4,1.206467016,1.041948787,176.4705882,15.36066036,3.040849673,1,177
1950,7998591,18,5000,2017-5-11,2017-12-27,0.132132132,0.114114114,37.73584906,3.051510777,4.702869932,1,230
1951,7998591,19,10000,2017-5-11,2018-5-8,0.351987661,0.303989344,75.75757576,6.255005453,6.982768044,1,362
1952,7998591,20,15000,2017-5-11,2018-10-14,0.182952183,0.158004158,31.44654088,2.198746539,2.929204895,1,521
1953,7998591,21,20000,2017-5-11,2019-2-23,0.845653807,0.730337379,151.5151515,11.4867795,12.92901178,1,653
1954,8016720,1,1,2017-5-15,2017-5-16,0.10488677,0.090584029,1,0.333333333,0,0,1
1955,8016720,2,5,2017-5-15,2017-5-17,0.105011933,0.090692124,4,0.333333333,0,0,2
1956,8016720,3,10,2017-5-15,2017-5-18,0.315036099,0.272076631,10,1,0,0,3
1957,8016720,4,15,2017-5-15,2017-5-19,0.105263158,0.090909091,5,0,0,0,4
1958,8016720,5,20,2017-5-15,2017-5-20,0.525688478,0.454003686,20,1,0,0,5
1959,8016720,6,50,2017-5-15,2017-5-22,0.105515588,0.091127098,15,1.390862944,0.989847716,1,7
1960,8016720,7,75,2017-5-15,2017-5-24,0.474129057,0.409475095,37.5,3.281725888,1.979695431,1,9
1961,8016720,8,100,2017-5-15,2017-5-26,0.106024096,0.091566265,12.5,1.390862944,0.989847716,1,11
1962,8016720,9,125,2017-5-15,2017-5-28,0.686433347,0.5928288,62.5,6.063451777,3.959390863,1,13
1963,8016720,10,200,2017-5-15,2017-6-1,0.10653753,0.092009685,18.75,1.390862944,0.989847716,1,17
1964,8016720,11,250,2017-5-15,2017-6-4,0.706728233,0.610356201,83.33333333,7.287648054,4.949238579,1,20
1965,8016720,12,500,2017-5-15,2017-6-17,0.107448107,0.092796093,19.23076923,1.390862944,0.989847716,1,33
1966,8016720,13,1000,2017-5-15,2017-7-12,0.249861545,0.215789516,40,2.988629442,2.098477157,1,58
1967,8016720,14,1500,2017-5-15,2017-8-6,0.112676056,0.09731114,20,1.390862944,0.989847716,1,83
1968,8016720,15,2000,2017-5-15,2017-8-31,0.478939718,0.413629756,80,5.77035533,4.078172589,1,108
1969,8016720,16,2500,2017-5-15,2017-9-25,0.120383037,0.103967168,20,1.390862944,0.989847716,1,133
1970,8016720,17,3000,2017-5-15,2017-10-20,0.723968647,0.62524565,120,8.552081218,6.05786802,1,158
1971,8016720,18,5000,2017-5-15,2018-3-10,0.129221733,0.111600587,14.18439716,1.263102087,0.940236887,1,299
1972,8016720,19,10000,2017-5-15,2018-10-7,0.335093202,0.289398675,47.39336493,4.985060756,3.005167575,1,510
1973,8016720,20,15000,2017-5-15,2019-2-19,0.267477204,0.23100304,37.03703704,6.017446137,2.444998494,1,645
1974,8016720,21,20000,2017-5-15,2019-6-26,1.29466406,1.118118961,157.480315,21.399367,9.797185867,1,772
1975,8073652,1,1,2017-5-27,2017-5-28,0.106408706,0.091898428,1,0,0.307692308,1,1
1976,8073652,2,5,2017-5-27,2017-5-30,0.10653753,0.092009685,2,0,0.307692308,1,3
1977,8073652,3,10,2017-5-27,2017-6-1,0.266538,0.230191909,5,0,0.769230769,1,5
1978,8073652,4,15,2017-5-27,2017-6-3,0.107055961,0.092457421,2.5,0,0.307692308,1,7
1979,8073652,5,20,2017-5-27,2017-6-5,0.480911034,0.415332257,10,0,1.384615385,1,9
1980,8073652,6,50,2017-5-27,2017-6-8,0.107579462,0.092909535,10,0.590361446,1.195551437,1,12
1981,8073652,7,75,2017-5-27,2017-6-11,0.536162278,0.46304924,25,1.180722892,3.314179796,1,15
1982,8073652,8,100,2017-5-27,2017-6-14,0.108374384,0.093596059,8.333333333,0.590361446,1.195551437,1,18
1983,8073652,9,125,2017-5-27,2017-6-17,0.75331293,0.650588439,41.66666667,2.361445783,5.705282669,1,21
1984,8073652,10,200,2017-5-27,2017-6-25,0.109181141,0.094292804,9.375,0.590361446,1.195551437,1,29
1985,8073652,11,250,2017-5-27,2017-6-30,0.736953273,0.636459645,50,2.951807229,6.531603336,1,34
1986,8073652,12,500,2017-5-27,2017-7-24,0.110970996,0.095838588,10.41666667,0.590361446,1.195551437,1,58
1987,8073652,13,1000,2017-5-27,2017-8-6,0.602747428,0.520554597,76.92307692,4.805913024,7.266264026,1,71
1988,8073652,14,1500,2017-5-27,2017-8-19,0.116402116,0.100529101,38.46153846,2.580704497,2.546937014,1,84
1989,8073652,15,2000,2017-5-27,2017-9-1,0.837588307,0.723371719,153.8461538,9.967322019,12.36013805,1,97
1990,8073652,16,2500,2017-5-27,2017-9-14,0.120547945,0.104109589,38.46153846,2.580704497,2.546937014,1,110
1991,8073652,17,3000,2017-5-27,2017-9-27,1.080869864,0.933478519,230.7692308,15.12873101,17.45401208,1,123
1992,8073652,18,5000,2017-5-27,2017-11-17,0.125,0.107954545,39.21568627,2.580704497,2.546937014,1,174
1993,8073652,19,10000,2017-5-27,2018-2-5,0.390091487,0.336897193,125,8.137509662,6.481181912,1,254
1994,8073652,20,15000,2017-5-27,2018-4-26,0.153577661,0.132635253,62.5,4.033891755,2.021232602,1,334
1995,8073652,21,20000,2017-5-27,2018-8-17,0.563397498,0.486570566,176.9911504,11.41760265,6.870624311,1,447
1996,8200937,1,1,2017-6-22,2017-6-23,0.109862672,0.094881398,1,1.784615385,3.846153846,1,1
1997,8200937,2,5,2017-6-22,2017-6-24,0.11,0.095,4,1.784615385,3.846153846,1,2
1998,8200937,3,10,2017-6-22,2017-6-25,0.330000344,0.285000297,10,5.353846154,11.53846154,1,3
1999,8200937,4,15,2017-6-22,2017-6-26,0.110275689,0.095238095,5,1.784615385,3.846153846,1,4
2000,8200937,5,20,2017-6-22,2017-6-27,0.550690086,0.475595983,20,8.923076923,19.23076923,1,5
2001,8200937,6,50,2017-6-22,2017-6-28,0.110552764,0.095477387,30,1.784615385,3.846153846,1,6
2002,8200937,7,75,2017-6-22,2017-6-29,0.771934673,0.666670854,75,12.49230769,26.92307692,1,7
2003,8200937,8,100,2017-6-22,2017-6-30,0.110831234,0.095717884,25,1.784615385,3.846153846,1,8
2004,8200937,9,125,2017-6-22,2017-7-1,0.993736904,0.858227326,125,16.06153846,34.61538462,1,9
2005,8200937,10,200,2017-6-22,2017-7-3,0.111111111,0.095959596,37.5,1.784615385,3.846153846,1,11
2006,8200937,11,250,2017-6-22,2017-7-4,1.327351531,1.14634905,250,21.41538462,46.15384615,1,12
2007,8200937,12,500,2017-6-22,2017-7-9,0.111533587,0.096324461,50,1.784615385,3.846153846,1,17
2008,8200937,13,1000,2017-6-22,2017-7-19,0.300746844,0.259735911,100,4.818461538,10.38461538,1,27
2009,8200937,14,1500,2017-6-22,2017-7-29,0.11369509,0.098191214,50,1.784615385,3.846153846,1,37
2010,8200937,15,2000,2017-6-22,2017-8-8,0.529625181,0.457403565,200,8.387692308,18.07692308,1,47
2011,8200937,16,2500,2017-6-22,2017-8-18,0.116710875,0.100795756,50,1.784615385,3.846153846,1,57
2012,8200937,17,3000,2017-6-22,2017-8-25,1.041616793,0.89957814,428.5714286,17.73259382,39.32593821,1,64
2013,8200937,18,5000,2017-6-22,2017-9-21,0.119402985,0.10312076,74.07407407,3.200725689,8.007256894,1,91
2014,8200937,19,10000,2017-6-22,2017-11-27,0.280886918,0.242584156,149.2537313,6.343229426,15.34274202,1,158
2015,8200937,20,15000,2017-6-22,2018-4-17,0.136858476,0.118195956,35.46099291,1.659593768,1.845937683,1,299
2016,8200937,21,20000,2017-6-22,2018-12-22,0.328376992,0.283598311,80.32128514,3.568536134,5.765753644,1,548
2017,8245406,1,1,2017-7-2,2017-7-3,0.11125158,0.09608091,1,1.6,1.618181818,0,1
2018,8245406,2,5,2017-7-2,2017-7-4,0.111392405,0.096202532,4,1.6,1.618181818,0,2
2019,8245406,3,10,2017-7-2,2017-7-5,0.334177572,0.288607903,10,4.8,4.854545455,0,3
2020,8245406,4,15,2017-7-2,2017-7-6,0.111675127,0.096446701,5,1.6,1.618181818,0,4
2021,8245406,5,20,2017-7-2,2017-7-7,0.557669726,0.481623854,20,8,8.090909091,0,5
2022,8245406,6,50,2017-7-2,2017-7-8,0.111959288,0.096692112,30,1.6,1.618181818,0,6
2023,8245406,7,75,2017-7-2,2017-7-9,0.781730924,0.675131253,75,11.2,11.32727273,0,7
2024,8245406,8,100,2017-7-2,2017-7-10,0.112244898,0.096938776,25,1.6,1.618181818,0,8
2025,8245406,9,125,2017-7-2,2017-7-11,1.006364072,0.869132608,125,14.4,14.56363636,0,9
2026,8245406,10,200,2017-7-2,2017-7-13,0.112531969,0.097186701,37.5,1.6,1.618181818,0,11
2027,8245406,11,250,2017-7-2,2017-7-15,0.728534518,0.629188902,125,10.4,10.51818182,0,13
2028,8245406,12,500,2017-7-2,2017-7-21,0.11311054,0.097686375,41.66666667,1.6,1.618181818,0,19
2029,8245406,13,1000,2017-7-2,2017-8-2,0.291967327,0.252153601,83.33333333,4.133333333,4.18030303,0,31
2030,8245406,14,1500,2017-7-2,2017-8-14,0.115789474,0.1,41.66666667,1.6,1.618181818,0,43
2031,8245406,15,2000,2017-7-2,2017-8-25,0.56247266,0.485771842,181.8181818,7.854545455,7.943801653,0,54
2032,8245406,16,2500,2017-7-2,2017-9-9,0.119402985,0.10312076,33.33333333,2.874747475,4.784022039,0,69
2033,8245406,17,3000,2017-7-2,2017-9-24,0.653766592,0.564616602,200,11.50949495,15.39349862,0,84
2034,8245406,18,5000,2017-7-2,2017-11-19,0.12446959,0.107496464,35.71428571,2.874747475,4.784022039,0,140
2035,8245406,19,10000,2017-7-2,2018-6-13,0.216617408,0.187078671,48.54368932,4.323651684,9.439551515,0,346
2036,8245406,20,15000,2017-7-2,2018-12-18,0.197752809,0.170786517,26.59574468,2.989597034,6.862471354,0,534
2037,8245406,21,20000,2017-7-2,2019-5-20,0.877057642,0.757458873,130.7189542,12.98036148,29.322669,0,687
2038,8283848,1,1,2017-7-10,2017-7-11,0.11238825,0.09706258,1,0.086956522,0.326086957,1,1
2039,8283848,2,5,2017-7-10,2017-7-15,0.112531969,0.097186701,1,0.086956522,0.326086957,1,5
2040,8283848,3,10,2017-7-10,2017-7-20,0.225613765,0.194848252,2,0.173913043,0.652173913,1,10
2041,8283848,4,15,2017-7-10,2017-7-25,0.113842173,0.098318241,1,0.086956522,0.326086957,1,15
2042,8283848,5,20,2017-7-10,2017-7-30,0.454039272,0.392124826,4,0.347826087,1.304347826,1,20
2043,8283848,6,50,2017-7-10,2017-11-5,0.115334207,0.099606815,0.306122449,0.252103787,0.173211781,1,118
2044,8283848,7,75,2017-7-10,2017-11-7,6.918805154,5.975331724,37.5,15.18685605,12.54393678,1,120
2045,8283848,8,100,2017-7-10,2017-11-9,0.132730015,0.114630468,12.5,1.964205281,0.795689934,1,122
2046,8283848,9,125,2017-7-10,2017-11-11,7.184666788,6.204939499,62.5,19.11526661,14.13531665,1,124
2047,8283848,10,200,2017-7-10,2017-11-17,0.13353566,0.115326252,12.5,1.964205281,0.795689934,1,130
2048,8283848,11,250,2017-7-10,2017-11-21,3.927399518,3.391845038,62.5,14.46814651,9.056883159,1,134
2049,8283848,12,500,2017-7-10,2017-12-8,0.13559322,0.117103236,14.70588235,1.964205281,0.795689934,1,151
2050,8283848,13,1000,2017-7-10,2018-1-11,0.669084119,0.577845375,29.41176471,4.648442805,2.259050567,1,185
2051,8283848,14,1500,2017-7-10,2018-2-13,0.147157191,0.127090301,15.15151515,1.964205281,0.795689934,1,218
2052,8283848,15,2000,2017-7-10,2018-3-18,0.992268798,0.856959416,60.60606061,8.71771527,3.918886513,1,251
2053,8283848,16,2500,2017-7-10,2018-4-20,0.165413534,0.142857143,15.15151515,1.964205281,0.795689934,1,284
2054,8283848,17,3000,2017-7-10,2018-5-23,1.334035037,1.152121169,90.90909091,12.64612583,5.510266382,1,317
2055,8283848,18,5000,2017-7-10,2018-6-28,0.188841202,0.163090129,55.55555556,5.898802427,2.158443229,1,353
2056,8283848,19,10000,2017-7-10,2018-10-11,0.688664872,0.594756026,95.23809524,10.76331878,4.398315004,1,458
2057,8283848,20,15000,2017-7-10,2019-2-6,0.270769231,0.233846154,42.37288136,4.208767215,1.859730447,1,576
2058,8283848,21,20000,2017-7-10,2019-6-29,1.154215744,0.996822688,139.8601399,15.24188751,6.511616539,1,719
2059,8298909,1,1,2017-7-12,2017-7-13,0.112676056,0.09731114,1,4.955555556,0.333333333,1,1
2060,8298909,2,5,2017-7-12,2017-7-14,0.112820513,0.097435897,4,4.955555556,0.333333333,1,2
2061,8298909,3,10,2017-7-12,2017-7-15,0.338461909,0.292308013,10,14.86666667,1,1,3
2062,8298909,4,15,2017-7-12,2017-7-16,0.11311054,0.097686375,5,4.955555556,0.333333333,1,4
2063,8298909,5,20,2017-7-12,2017-7-17,0.564828562,0.487806486,20,24.77777778,1.666666667,1,5
2064,8298909,6,50,2017-7-12,2017-7-18,0.113402062,0.097938144,30,4.955555556,0.333333333,1,6
2065,8298909,7,75,2017-7-12,2017-7-19,0.791779011,0.683809146,75,34.68888889,2.333333333,1,7
2066,8298909,8,100,2017-7-12,2017-7-20,0.11369509,0.098191214,25,4.955555556,0.333333333,1,8
2067,8298909,9,125,2017-7-12,2017-7-21,1.019316275,0.880318601,125,44.6,3,1,9
2068,8298909,10,200,2017-7-12,2017-7-22,0.113989637,0.098445596,75,4.955555556,0.333333333,1,10
2069,8298909,11,250,2017-7-12,2017-7-23,1.247443396,1.077337479,250,54.51111111,3.666666667,1,11
2070,8298909,12,500,2017-7-12,2017-7-26,0.114285714,0.098701299,83.33333333,4.955555556,0.333333333,1,14
2071,8298909,13,1000,2017-7-12,2017-8-1,0.379782815,0.327994249,166.6666667,16.51851852,1.111111111,1,20
2072,8298909,14,1500,2017-7-12,2017-8-7,0.115637319,0.099868594,83.33333333,4.955555556,0.333333333,1,26
2073,8298909,15,2000,2017-7-12,2017-8-12,0.711060452,0.614097663,400,30.72444444,2.066666667,1,31
2074,8298909,16,2500,2017-7-12,2017-8-17,0.117333333,0.101333333,100,4.955555556,0.333333333,1,36
2075,8298909,17,3000,2017-7-12,2017-8-22,0.946514591,0.817444419,600,40.63555556,2.733333333,1,41
2076,8298909,18,5000,2017-7-12,2017-10-6,0.118918919,0.102702703,44.44444444,2.331590414,0.248366013,1,86
2077,8298909,19,10000,2017-7-12,2018-2-23,0.198646736,0.171558545,71.42857143,4.459708168,0.571412749,1,226
2078,8298909,20,15000,2017-7-12,2018-8-5,0.158558559,0.136936937,30.67484663,1.814873594,0.387446152,1,389
2079,8298909,21,20000,2017-7-12,2018-11-8,0.78928546,0.681655624,210.5263158,12.9619111,3.085416735,1,484
2080,8394265,1,1,2017-7-31,2017-8-1,0.115485564,0.099737533,1,0.407407407,0.074074074,0,1
2081,8394265,2,5,2017-7-31,2017-8-2,0.115637319,0.099868594,4,0.407407407,0.074074074,0,2
2082,8394265,3,10,2017-7-31,2017-8-4,0.231350915,0.199803063,5,0.814814815,0.148148148,0,4
2083,8394265,4,15,2017-7-31,2017-8-6,0.116094987,0.100263852,2.5,0.407407407,0.074074074,0,6
2084,8394265,5,20,2017-7-31,2017-8-8,0.463848019,0.400596016,10,1.62962963,0.296296296,0,8
2085,8394265,6,50,2017-7-31,2017-8-15,0.116710875,0.100795756,4.285714286,0.407407407,0.074074074,0,15
2086,8394265,7,75,2017-7-31,2017-8-20,0.466738984,0.403092759,15,1.62962963,0.296296296,0,20
2087,8394265,8,100,2017-7-31,2017-8-25,0.118598383,0.102425876,5,0.407407407,0.074074074,0,25
2088,8394265,9,125,2017-7-31,2017-8-28,1.094965264,0.945651819,41.66666667,4.103209877,0.788765432,0,28
2089,8394265,10,200,2017-7-31,2017-9-6,0.119891008,0.103542234,8.333333333,0.708148148,0.171481481,0,37
2090,8394265,11,250,2017-7-31,2017-9-12,0.848698455,0.732966847,41.66666667,3.821975309,0.82308642,0,43
2091,8394265,12,500,2017-7-31,2017-10-9,0.122392211,0.105702364,9.259259259,0.708148148,0.171481481,0,70
2092,8394265,13,1000,2017-7-31,2017-12-2,0.282663564,0.244118533,18.51851852,1.486886145,0.348676269,0,124
2093,8394265,14,1500,2017-7-31,2017-12-16,0.137931034,0.119122257,35.71428571,2.774361465,0.481811374,1,138
2094,8394265,15,2000,2017-7-31,2017-12-30,1.369230423,1.182517183,142.8571429,11.28385521,2.308516928,1,152
2095,8394265,16,2500,2017-7-31,2018-1-13,0.144262295,0.124590164,35.71428571,2.774361465,0.481811374,1,166
2096,8394265,17,3000,2017-7-31,2018-1-27,1.661143724,1.434624126,214.2857143,16.83257814,3.272139677,1,180
2097,8394265,18,5000,2017-7-31,2018-3-23,0.151202749,0.130584192,36.36363636,2.774361465,0.481811374,1,235
2098,8394265,19,10000,2017-7-31,2018-6-17,0.534101101,0.461269132,116.2790698,9.758377803,1.519891407,1,321
2099,8394265,20,15000,2017-7-31,2018-8-29,0.199546485,0.172335601,68.49315068,6.117735172,0.692198446,1,394
2100,8394265,21,20000,2017-7-31,2018-11-10,1.067891915,0.92227029,273.9726027,23.73164145,3.174953893,1,467
2101,8620333,1,1,2017-9-16,2017-9-17,0.123076923,0.106293706,1,9.12987013,25.06493506,1,1
2102,8620333,2,5,2017-9-16,2017-9-18,0.1232493,0.106442577,4,9.12987013,25.06493506,1,2
2103,8620333,3,10,2017-9-16,2017-9-19,0.369748383,0.319328149,10,27.38961039,75.19480519,1,3
2104,8620333,4,15,2017-9-16,2017-9-20,0.123595506,0.106741573,5,9.12987013,25.06493506,1,4
2105,8620333,5,20,2017-9-16,2017-9-21,0.617113227,0.532961424,20,45.64935065,125.3246753,1,5
2106,8620333,6,50,2017-9-16,2017-9-22,0.123943662,0.107042254,30,9.12987013,25.06493506,1,6
2107,8620333,7,75,2017-9-16,2017-9-23,0.865175366,0.747196907,75,63.90909091,175.4545455,1,7
2108,8620333,8,100,2017-9-16,2017-9-24,0.124293785,0.107344633,25,9.12987013,25.06493506,1,8
2109,8620333,9,125,2017-9-16,2017-9-25,1.113938741,0.962038004,125,82.16883117,225.5844156,1,9
2110,8620333,10,200,2017-9-16,2017-9-26,0.124645892,0.107648725,75,9.12987013,25.06493506,1,10
2111,8620333,11,250,2017-9-16,2017-9-27,1.363407328,1.177488147,250,100.4285714,275.7142857,1,11
2112,8620333,12,500,2017-9-16,2017-9-30,0.125,0.107954545,83.33333333,9.12987013,25.06493506,1,14
2113,8620333,13,1000,2017-9-16,2017-10-6,0.415269505,0.358641845,166.6666667,30.43290043,83.54978355,1,20
2114,8620333,14,1500,2017-9-16,2017-10-12,0.126618705,0.109352518,83.33333333,9.12987013,25.06493506,1,26
2115,8620333,15,2000,2017-9-16,2017-10-18,0.669609545,0.578299153,333.3333333,48.69264069,133.6796537,1,32
2116,8620333,16,2500,2017-9-16,2017-10-23,0.128843338,0.111273792,100,9.12987013,25.06493506,1,37
2117,8620333,17,3000,2017-9-16,2017-10-28,1.062168303,0.917327171,600,76.69090909,210.5454545,1,42
2118,8620333,18,5000,2017-9-16,2017-11-17,0.130757801,0.112927192,100,9.12987013,25.06493506,1,62
2119,8620333,19,10000,2017-9-16,2017-12-19,0.382450057,0.330297776,312.5,42.36057818,79.61368556,1,94
2120,8620333,20,15000,2017-9-16,2018-1-20,0.141706924,0.122383253,156.25,24.67145481,31.05037387,1,126
2121,8620333,21,20000,2017-9-16,2018-2-21,0.673562754,0.581713287,625,91.7034878,141.7144333,1,158
2122,8708364,1,1,2017-10-2,2017-10-4,0.125894134,0.108726753,0.5,0.133333333,0.033333333,1,2
2123,8708364,2,5,2017-10-2,2017-10-9,0.12625538,0.109038737,0.8,0.133333333,0.033333333,1,7
2124,8708364,3,10,2017-10-2,2017-10-15,0.274345158,0.236934455,1.666666667,0.288888889,0.072222222,1,13
2125,8708364,4,15,2017-10-2,2017-10-21,0.128279883,0.110787172,0.833333333,0.133333333,0.033333333,1,19
2126,8708364,5,20,2017-10-2,2017-10-27,0.532036806,0.459486333,3.333333333,0.555555556,0.138888889,1,25
2127,8708364,6,50,2017-10-2,2017-11-28,0.130563798,0.112759644,0.9375,0.133333333,0.033333333,1,57
2128,8708364,7,75,2017-10-2,2017-12-16,0.546530672,0.472003762,4.166666667,0.691740939,0.314646465,1,75
2129,8708364,8,100,2017-10-2,2018-1-3,0.141025641,0.121794872,1.388888889,0.269518717,0.209090909,1,93
2130,8708364,9,125,2017-10-2,2018-1-21,0.832770835,0.719211175,6.944444444,1.230778372,0.732828283,1,111
2131,8708364,10,200,2017-10-2,2018-3-16,0.149659864,0.129251701,1.388888889,0.269518717,0.209090909,1,165
2132,8708364,11,250,2017-10-2,2018-4-21,0.805669221,0.695805236,6.944444444,1.289185977,0.889141414,1,201
2133,8708364,12,500,2017-10-2,2018-5-1,0.176706827,0.152610442,25,5.608875409,4.738738128,1,211
2134,8708364,13,1000,2017-10-2,2018-5-20,1.799862617,1.554426806,52.63157895,11.00358327,8.917499821,1,230
2135,8708364,14,1500,2017-10-2,2018-6-7,0.187633262,0.162046908,27.77777778,5.608875409,4.738738128,1,248
2136,8708364,15,2000,2017-10-2,2018-6-25,2.282610198,1.971345171,111.1111111,22.83264427,18.89039273,1,266
2137,8708364,16,2500,2017-10-2,2018-7-13,0.203233256,0.17551963,27.77777778,5.608875409,4.738738128,1,284
2138,8708364,17,3000,2017-10-2,2018-7-31,2.697891648,2.329997332,166.6666667,34.05039508,28.36786899,1,302
2139,8708364,18,5000,2017-10-2,2018-9-3,0.221662469,0.191435768,58.82352941,7.845023676,6.863757034,1,336
2140,8708364,19,10000,2017-10-2,2018-11-26,0.910264404,0.78613744,119.047619,18.31690363,15.72077347,1,420
